,id,menu_item,rec_rating
200,B-gmkfNy3SEvAZSxXtWACg,Side Salad,0.6574900793650794
201,B-gmkfNy3SEvAZSxXtWACg,Fruit & Walnuts,0.0
202,B-gmkfNy3SEvAZSxXtWACg,Angus Chipotle BBQ Bacon,0.0
203,B-gmkfNy3SEvAZSxXtWACg,Angus Bacon & Cheese,0.0
204,B-gmkfNy3SEvAZSxXtWACg,Angus Deluxe,0.0
205,B-gmkfNy3SEvAZSxXtWACg,Angus Mushroom & Swiss,0.0
206,B-gmkfNy3SEvAZSxXtWACg,Big Mac,0.0
207,B-gmkfNy3SEvAZSxXtWACg,Quarter Pounder with Cheese,2.3932975203808535
208,B-gmkfNy3SEvAZSxXtWACg,Double Quarter Pounder with Cheese,2.3932975203808535
209,B-gmkfNy3SEvAZSxXtWACg,Hamburger,0.5575284090909092
210,B-gmkfNy3SEvAZSxXtWACg,Cheeseburger,0.0
211,B-gmkfNy3SEvAZSxXtWACg,Double Cheeseburger,0.0
212,B-gmkfNy3SEvAZSxXtWACg,McDouble,0.0
213,B-gmkfNy3SEvAZSxXtWACg,Filet-O-Fish,0.0
214,B-gmkfNy3SEvAZSxXtWACg,Southern Style Crispy Chicken Sandwich,-0.02713585434173671
215,B-gmkfNy3SEvAZSxXtWACg,Big N' Tasty,6.074652827655278
216,B-gmkfNy3SEvAZSxXtWACg,Big N' Tasty with Cheese,6.431389840642291
217,B-gmkfNy3SEvAZSxXtWACg,Premium Crispy Chicken Classic Sandwich,-0.02713585434173671
218,B-gmkfNy3SEvAZSxXtWACg,Premium Grilled Chicken Classic Sandwich,-0.02713585434173671
219,B-gmkfNy3SEvAZSxXtWACg,Premium Crispy Chicken Club Sandwich,-0.02713585434173671
220,B-gmkfNy3SEvAZSxXtWACg,Premium Grilled Chicken Club Sandwich,-0.02713585434173671
221,B-gmkfNy3SEvAZSxXtWACg,Premium Crispy Chicken Ranch BLT Sandwich,-0.02713585434173671
222,B-gmkfNy3SEvAZSxXtWACg,Premium Grilled Chicken Ranch BLT Sandwich,-0.02713585434173671
223,B-gmkfNy3SEvAZSxXtWACg,McChicken,-0.11160714285714288
224,B-gmkfNy3SEvAZSxXtWACg,Angus Chipotle BBQ Bacon Snack Wrap,0.0
225,B-gmkfNy3SEvAZSxXtWACg,Angus Bacon & Cheese Snack Wrap,0.0
226,B-gmkfNy3SEvAZSxXtWACg,Angus Deluxe Snack Wrap,0.0
227,B-gmkfNy3SEvAZSxXtWACg,Angus Mushroom & Swiss Snack Wrap,0.0
228,B-gmkfNy3SEvAZSxXtWACg,Chipotle BBQ Snack Wrap (Crispy),0.0
229,B-gmkfNy3SEvAZSxXtWACg,Chipotle BBQ Snack Wrap (Grilled),0.0
230,B-gmkfNy3SEvAZSxXtWACg,Honey Mustard Snack Wrap (Crispy),0.6686813186813187
231,B-gmkfNy3SEvAZSxXtWACg,Honey Mustard Snack Wrap (Grilled),0.6686813186813187
232,B-gmkfNy3SEvAZSxXtWACg,Ranch Snack Wrap (Crispy),0.0
233,B-gmkfNy3SEvAZSxXtWACg,Ranch Snack Wrap (Grilled),0.0
234,B-gmkfNy3SEvAZSxXtWACg,Mac Snack Wrap,0.0
235,B-gmkfNy3SEvAZSxXtWACg,McRib,0.0
236,B-gmkfNy3SEvAZSxXtWACg,Chicken McNuggets,-0.02713585434173671
237,B-gmkfNy3SEvAZSxXtWACg,Chicken McBites,-0.02713585434173671
238,B-gmkfNy3SEvAZSxXtWACg,Chicken Selects Premium Breast Strips,-0.02713585434173671
239,B-gmkfNy3SEvAZSxXtWACg,Caramel Apple Parfait,0.0
240,B-gmkfNy3SEvAZSxXtWACg,Vanilla Reduced Fat Ice Cream Cone,6.351382837841171
241,B-gmkfNy3SEvAZSxXtWACg,Kiddie Cone,0.0
242,B-gmkfNy3SEvAZSxXtWACg,Caramel Apple Sundae,0.0
243,B-gmkfNy3SEvAZSxXtWACg,Strawberry Sundae,0.0
244,B-gmkfNy3SEvAZSxXtWACg,Hot Caramel Sundae,5.319298602631935
245,B-gmkfNy3SEvAZSxXtWACg,Hot Fudge Sundae,5.319298602631935
246,B-gmkfNy3SEvAZSxXtWACg,McFlurry with M&M's,2.3932975203808535
247,B-gmkfNy3SEvAZSxXtWACg,McFlurry with Oreo Cookies,2.3932975203808535
248,B-gmkfNy3SEvAZSxXtWACg,McFlurry with Reese's,2.3932975203808535
249,B-gmkfNy3SEvAZSxXtWACg,McCafe Chocolate Shake,0.0
250,B-gmkfNy3SEvAZSxXtWACg,McCafe Strawberry Shake,0.0
251,B-gmkfNy3SEvAZSxXtWACg,McCafe Vanilla Shake,0.0
252,B-gmkfNy3SEvAZSxXtWACg,McCafe Shamrock Shake,0.0
253,B-gmkfNy3SEvAZSxXtWACg,Baked Apple Pie,0.08000700280112039
254,B-gmkfNy3SEvAZSxXtWACg,Cinnamon Melts,0.0
255,B-gmkfNy3SEvAZSxXtWACg,Soft Baked Chocolate Chip Cookie,0.0
256,B-gmkfNy3SEvAZSxXtWACg,Soft Baked Oatmeal Raisin Cookie,0.0
257,B-gmkfNy3SEvAZSxXtWACg,Soft Baked Sugar Cookie,0.0
258,B-gmkfNy3SEvAZSxXtWACg,McDonaldland Cookies,0.0
259,B-gmkfNy3SEvAZSxXtWACg,Premium Roast Coffee,0.0
260,B-gmkfNy3SEvAZSxXtWACg,Premium Roast Iced Coffee,0.0
261,B-gmkfNy3SEvAZSxXtWACg,McCafe Mocha,0.0
262,B-gmkfNy3SEvAZSxXtWACg,McCafe Peppermint Mocha,0.0
263,B-gmkfNy3SEvAZSxXtWACg,McCafe Caramel Mocha,0.0
264,B-gmkfNy3SEvAZSxXtWACg,McCafe Latte,0.0
265,B-gmkfNy3SEvAZSxXtWACg,McCafe Cappuccino,0.0
266,B-gmkfNy3SEvAZSxXtWACg,McCafe Hot Chocolate,5.319298602631935
267,B-gmkfNy3SEvAZSxXtWACg,McCafe Peppermint Hot Chocolate,5.319298602631935
268,B-gmkfNy3SEvAZSxXtWACg,McCafe Caramel Hot Chocolate,5.319298602631935
269,B-gmkfNy3SEvAZSxXtWACg,McCafe Iced Mocha,0.0
270,B-gmkfNy3SEvAZSxXtWACg,McCafe Iced Caramel Mocha,0.0
271,B-gmkfNy3SEvAZSxXtWACg,McCafe Iced Latte,0.0
272,B-gmkfNy3SEvAZSxXtWACg,McCafe Frappe Mocha,0.0
273,B-gmkfNy3SEvAZSxXtWACg,McCafe Frappe Caramel,0.0
274,B-gmkfNy3SEvAZSxXtWACg,McCafe Strawberry Banana Real Fruit Smoothie,-0.0892857142857143
275,B-gmkfNy3SEvAZSxXtWACg,McCafe Wild Berry Real Fruit Smoothie,-0.0892857142857143
276,B-gmkfNy3SEvAZSxXtWACg,McCafe Mango Pineapple Real Fruit Smoothie,-0.0892857142857143
277,B-gmkfNy3SEvAZSxXtWACg,McCafe Frozen Strawberry Lemonade,0.0
278,B-gmkfNy3SEvAZSxXtWACg,McCafe Chocolate Shake,0.0
279,B-gmkfNy3SEvAZSxXtWACg,McCafe Strawberry Shake,0.0
280,B-gmkfNy3SEvAZSxXtWACg,McCafe Vanilla Shake,0.0
281,B-gmkfNy3SEvAZSxXtWACg,McCafe Shamrock Shake,0.0
282,B-gmkfNy3SEvAZSxXtWACg,1% Low Fat Milk Jug,1.724616201699535
